date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_rolling_7d,sessions_rolling_30d,sessions_rolling_90d
2021-11-07,18751,13247,74916,0.00471,241.0,18797.571428571428,21000.133333333335,27100.17777777778
2021-11-08,19651,14673,90100,0.00328,161.4,18714.14285714286,21026.166666666668,26881.833333333332
2021-11-09,16554,11704,63719,0.0044,182.5,18567.571428571428,20866.0,26721.37777777778
2021-11-10,16316,11438,69694,0.00534,209.8,18063.85714285714,20629.5,26477.455555555556
2021-11-11,17054,12407,64947,0.00464,109.8,18004.0,20554.833333333332,26252.433333333334
2021-11-12,17407,12320,64158,0.00383,318.9,17576.428571428572,20485.833333333332,26028.155555555557
2021-11-13,18928,13455,84772,0.00345,292.7,17808.714285714286,20390.9,25803.233333333334
2021-11-14,18386,13522,80295,0.0048,318.0,17756.571428571428,20255.566666666666,25532.644444444446
2021-11-15,19029,14409,87572,0.00336,191.2,17667.714285714286,20062.8,25345.944444444445
2021-11-16,16503,12928,78077,0.00448,314.5,17660.428571428572,19926.533333333333,25152.32222222222
2021-11-17,19729,16006,74286,0.00463,294.9,18148.0,19864.033333333333,24986.433333333334
2021-11-18,18086,13283,95314,0.0051,250.2,18295.428571428572,19718.8,24778.733333333334
2021-11-19,20121,16204,81355,0.00408,112.5,18683.14285714286,19692.666666666668,24610.755555555555
2021-11-20,18493,13334,98514,0.00541,292.8,18621.0,19556.233333333334,24440.433333333334
2021-11-21,19555,14372,70710,0.00453,186.5,18788.0,19400.8,24200.266666666666
2021-11-22,20461,16499,82338,0.00355,163.2,18992.571428571428,19353.5,24051.233333333334
2021-11-23,18415,13258,73460,0.0043,278.4,19265.714285714286,19259.7,23781.4
2021-11-24,17455,13583,92249,0.00394,158.5,18940.85714285714,19067.4,23482.21111111111
2021-11-25,18638,14070,99028,0.00576,104.8,19019.714285714286,18867.366666666665,23340.133333333335
2021-11-26,17760,13626,72802,0.00572,205.8,18682.428571428572,18830.5,23087.78888888889
2021-11-27,16640,12984,56761,0.00358,142.2,18417.714285714286,18703.933333333334,22848.844444444443
2021-11-28,19450,15869,85349,0.00494,310.0,18402.714285714286,18570.166666666668,22607.6
2021-11-29,21295,15967,82166,0.00547,108.6,18521.85714285714,18571.933333333334,22383.977777777778
2021-11-30,15377,11989,55274,0.00477,221.3,18087.85714285714,18429.533333333333,22251.21111111111
2021-12-01,19054,13537,65331,0.00458,210.6,18316.285714285714,18390.166666666668,22149.18888888889
2021-12-02,17604,12796,62792,0.0042,160.4,18168.571428571428,18390.966666666667,22049.777777777777
2021-12-03,21253,15423,81710,0.00532,117.8,18667.571428571428,18438.0,22015.944444444445
2021-12-04,21716,16391,95580,0.00573,113.2,19392.714285714286,18579.433333333334,21945.433333333334
2021-12-05,18397,14224,70529,0.00471,251.3,19242.285714285714,18512.666666666668,21830.166666666668
2021-12-06,20668,15918,67398,0.00472,150.0,19152.714285714286,18624.866666666665,21800.11111111111
2021-12-07,21840,15330,102200,0.00472,147.9,20076.0,18727.833333333332,21715.81111111111
2021-12-08,23815,17342,90722,0.00504,100.1,20756.14285714286,18866.633333333335,21693.4
2021-12-09,20773,16717,100580,0.00439,300.4,21208.85714285714,19007.266666666666,21651.21111111111
2021-12-10,22104,16530,117774,0.0036,253.2,21330.428571428572,19200.2,21642.2
2021-12-11,17639,12442,89865,0.00404,105.4,20748.0,19219.7,21562.01111111111
2021-12-12,21143,16020,112345,0.00407,277.3,21140.285714285714,19344.233333333334,21497.477777777778
2021-12-13,20511,15018,86240,0.00372,102.4,21117.85714285714,19397.0,21435.077777777777
2021-12-14,21633,16520,93442,0.00498,232.9,21088.285714285714,19505.233333333334,21373.555555555555
2021-12-15,21102,16384,85848,0.0053,143.8,20700.714285714286,19574.333333333332,21335.31111111111
2021-12-16,24232,18536,94060,0.00381,107.4,21194.85714285714,19831.966666666667,21302.066666666666
2021-12-17,19112,13571,77118,0.00432,148.1,20767.428571428572,19811.4,21227.78888888889
2021-12-18,18789,15217,75059,0.00385,230.4,20931.714285714286,19834.833333333332,21140.222222222223
2021-12-19,21312,17414,101787,0.00467,296.0,20955.85714285714,19874.533333333333,21074.866666666665
2021-12-20,21881,15629,75775,0.00385,236.7,21151.571428571428,19987.466666666667,21000.577777777777
2021-12-21,20173,15661,108494,0.00375,121.7,20943.0,20008.066666666666,20961.166666666668
2021-12-22,19226,15198,63765,0.00409,141.9,20675.0,19966.9,20853.12222222222
2021-12-23,20108,15623,98925,0.00322,188.7,20085.85714285714,20023.333333333332,20792.722222222223
2021-12-24,17767,12442,57152,0.00517,259.6,19893.714285714286,20033.733333333334,20672.2
2021-12-25,18380,13684,64150,0.00425,305.6,19835.285714285714,20025.133333333335,20586.588888888888
2021-12-26,20335,16537,76060,0.00418,182.2,19695.714285714286,20110.966666666667,20506.28888888889
2021-12-27,22747,18004,95282,0.00552,219.7,19819.428571428572,20314.533333333333,20447.911111111112
2021-12-28,21237,16164,89295,0.00537,104.2,19971.428571428572,20374.1,20354.31111111111
2021-12-29,22058,17413,116727,0.00537,112.0,20376.0,20399.533333333333,20283.01111111111
2021-12-30,19928,14993,101498,0.00573,316.8,20350.285714285714,20551.233333333334,20233.477777777778
2021-12-31,18742,14095,84913,0.005,107.3,20489.571428571428,20540.833333333332,20203.833333333332
2022-01-01,17601,13989,78423,0.00453,100.8,20378.285714285714,20540.733333333334,20151.744444444445
2022-01-02,16288,12415,86736,0.00416,280.3,19800.14285714286,20375.233333333334,20088.744444444445
2022-01-03,15844,12119,86806,0.00435,155.0,18814.0,20179.5,20019.67777777778
2022-01-04,16220,11438,86962,0.00428,223.4,18097.285714285714,20106.933333333334,19968.022222222222
2022-01-05,17043,13448,87391,0.00389,133.4,17380.85714285714,19986.1,19881.6
2022-01-06,16845,12989,54823,0.00338,269.9,16940.428571428572,19819.6,19849.18888888889
2022-01-07,16784,12436,86241,0.00406,186.3,16660.714285714286,19585.233333333334,19826.01111111111
2022-01-08,16180,11582,59841,0.00481,172.0,16457.714285714286,19432.133333333335,19768.466666666667
2022-01-09,17607,13065,83516,0.0046,283.9,16646.14285714286,19282.233333333334,19703.977777777778
2022-01-10,13466,10626,73474,0.00465,237.5,16306.42857142857,19143.133333333335,19639.222222222223
2022-01-11,17468,14056,82324,0.00524,241.3,16484.714285714286,19020.633333333335,19616.9
2022-01-12,16161,11943,67735,0.00572,168.5,16358.714285714286,18875.633333333335,19554.51111111111
2022-01-13,17441,13941,74021,0.00551,316.7,16443.85714285714,18735.9,19498.9
2022-01-14,18087,13318,91918,0.00524,151.3,16630.0,18635.4,19424.17777777778
2022-01-15,15371,11711,51050,0.00502,276.7,16514.428571428572,18340.033333333333,19366.17777777778
2022-01-16,16172,12808,57584,0.00447,273.3,16309.42857142857,18242.033333333333,19305.82222222222
2022-01-17,17394,12263,82644,0.00376,216.6,16870.571428571428,18195.533333333333,19249.722222222223
2022-01-18,16276,13141,70085,0.00371,164.3,16700.285714285714,18027.666666666668,19198.28888888889
2022-01-19,13271,9704,63114,0.00502,208.3,16287.42857142857,17740.666666666668,19094.78888888889
2022-01-20,16831,12226,89260,0.00519,285.9,16200.285714285714,17629.266666666666,19012.71111111111
2022-01-21,15120,11837,54701,0.00446,208.6,15776.42857142857,17492.4,18937.6
2022-01-22,18072,12999,89823,0.00522,101.4,16162.285714285714,17424.533333333333,18902.522222222222
2022-01-23,14482,10941,54012,0.00407,106.2,15920.857142857143,17315.033333333333,18805.38888888889
2022-01-24,16327,12551,58647,0.00522,237.6,15768.42857142857,17246.6,18713.033333333333
2022-01-25,14769,11760,79210,0.00332,309.8,15553.142857142857,17061.066666666666,18667.51111111111
2022-01-26,16497,12386,87194,0.00345,177.8,16014.0,16852.733333333334,18623.733333333334
2022-01-27,20276,14709,110718,0.00533,157.3,16506.14285714286,16820.7,18588.32222222222
2022-01-28,16752,13732,80272,0.00479,311.0,16739.285714285714,16643.833333333332,18538.433333333334
2022-01-29,14842,11909,69729,0.00522,251.0,16277.857142857143,16474.3,18485.022222222222
2022-01-30,14890,11490,58640,0.00349,116.9,16336.142857142857,16345.9,18425.633333333335
2022-01-31,14632,10842,65353,0.00556,155.0,16094.0,16246.933333333332,18392.87777777778
2022-02-01,21868,17710,117258,0.00398,186.9,17108.14285714286,16432.933333333334,18415.38888888889
2022-02-02,27306,21266,126792,0.0035,162.0,18652.285714285714,16815.0,18524.644444444446
2022-02-03,26597,21388,107155,0.00478,315.2,19555.285714285714,17160.9,18593.5
2022-02-04,23796,18040,83295,0.00358,198.1,20561.571428571428,17386.0,18665.655555555557
2022-02-05,23738,17660,98963,0.00496,251.6,21832.428571428572,17615.766666666666,18721.066666666666
2022-02-06,23675,18804,80717,0.00409,193.8,23087.428571428572,17845.466666666667,18765.777777777777
2022-02-07,21436,16245,79683,0.00347,174.9,24059.428571428572,18020.666666666668,18820.022222222222
2022-02-08,26112,20992,122104,0.00463,251.2,24665.714285714286,18304.166666666668,18928.866666666665
2022-02-09,26252,21176,93470,0.00486,144.7,24515.14285714286,18730.366666666665,19031.066666666666
2022-02-10,23043,16686,100004,0.00454,216.1,24007.428571428572,18916.2,19093.68888888889
2022-02-11,20118,16255,87360,0.00457,284.0,23482.0,19048.1,19106.911111111112
2022-02-12,24012,19085,104955,0.00475,128.7,23521.14285714286,19267.133333333335,19169.422222222223
2022-02-13,23278,16982,88382,0.00427,153.9,23464.428571428572,19440.166666666668,19216.633333333335
2022-02-14,23850,17502,94646,0.00347,184.0,23809.285714285714,19722.8,19298.266666666666
2022-02-15,25068,19127,136790,0.00429,100.5,23660.14285714286,20019.333333333332,19357.588888888888
2022-02-16,21370,15872,88752,0.00386,116.3,22962.714285714286,20151.866666666665,19394.077777777777
2022-02-17,25737,20825,136570,0.00526,283.0,23347.571428571428,20467.233333333334,19456.477777777778
2022-02-18,21990,15713,88203,0.00475,241.4,23615.0,20757.866666666665,19495.333333333332
2022-02-19,21404,15530,87024,0.00442,312.5,23242.428571428572,20910.3,19515.87777777778
2022-02-20,21183,16425,109932,0.00374,173.2,22943.14285714286,21112.4,19523.9
2022-02-21,23903,19258,77844,0.00548,191.8,22950.714285714286,21306.766666666666,19584.87777777778
2022-02-22,21137,16301,109650,0.00362,185.5,22389.14285714286,21528.6,19625.78888888889
2022-02-23,23622,18720,116720,0.00408,136.6,22710.85714285714,21771.766666666666,19681.166666666668
2022-02-24,27069,19148,131958,0.00379,157.7,22901.14285714286,22181.766666666666,19784.6
2022-02-25,22660,18520,110666,0.00501,170.3,22996.85714285714,22387.2,19851.48888888889
2022-02-26,25347,17823,84668,0.00374,268.1,23560.14285714286,22556.233333333334,19917.01111111111
2022-02-27,24281,18217,108870,0.00333,120.5,24002.714285714286,22807.2,19950.18888888889
2022-02-28,23768,17903,101385,0.00526,115.5,23983.428571428572,23104.733333333334,20043.422222222223
2022-03-01,35076,24922,188403,0.00451,128.5,25974.714285714286,23777.6,20221.444444444445
2022-03-02,32797,24764,106597,0.00354,234.1,27285.428571428572,24383.1,20390.255555555555
2022-03-03,33496,24968,128870,0.00562,281.3,28203.571428571428,24770.7,20526.28888888889
2022-03-04,29143,20720,149452,0.00442,279.9,29129.714285714286,24831.933333333334,20608.81111111111
2022-03-05,33090,26348,124117,0.00354,266.0,30235.85714285714,25048.366666666665,20772.066666666666
2022-03-06,28131,21694,91898,0.00423,170.2,30785.85714285714,25192.866666666665,20854.98888888889
2022-03-07,36095,27441,191016,0.00418,127.7,32546.85714285714,25604.766666666666,21013.37777777778
2022-03-08,29608,21244,113879,0.00523,156.0,31765.714285714286,25802.533333333333,21077.744444444445
2022-03-09,33132,25858,168575,0.00497,218.3,31813.571428571428,26192.4,21215.066666666666
2022-03-10,36196,25978,157016,0.00511,209.5,32199.285714285714,26528.533333333333,21371.644444444446
2022-03-11,37101,26313,171691,0.00476,271.0,33336.142857142855,26890.166666666668,21587.88888888889
2022-03-12,30790,23651,115648,0.005,292.4,33007.57142857143,27148.4,21695.077777777777
2022-03-13,33105,26902,113884,0.00332,255.0,33718.142857142855,27581.3,21835.01111111111
2022-03-14,31168,23392,118855,0.00493,250.1,33014.28571428572,27819.833333333332,21940.955555555556
2022-03-15,36158,26392,167365,0.00361,212.8,33950.0,28249.166666666668,22108.244444444445
2022-03-16,32576,26436,158677,0.00342,171.0,33870.57142857143,28540.033333333333,22200.955555555556
2022-03-17,31161,23115,118865,0.0042,231.6,33151.28571428572,28743.133333333335,22334.833333333332
2022-03-18,35552,28747,144713,0.00443,267.8,32930.0,29215.866666666665,22521.088888888888
2022-03-19,35007,25996,181623,0.0051,233.8,33532.42857142857,29524.866666666665,22673.255555555555
2022-03-20,32404,24992,122416,0.00328,295.6,33432.28571428572,29872.0,22790.17777777778
2022-03-21,30451,22765,130518,0.00519,294.6,33329.857142857145,30173.566666666666,22904.37777777778
2022-03-22,31664,25114,105997,0.00364,223.0,32687.85714285714,30522.933333333334,23042.577777777777
2022-03-23,35235,27474,187204,0.00541,174.4,33067.71428571428,30900.666666666668,23210.655555555557
2022-03-24,31578,22825,157354,0.0056,209.3,33127.28571428572,31248.7,23364.11111111111
2022-03-25,35014,25672,113707,0.00379,292.1,33050.42857142857,31628.433333333334,23548.933333333334
2022-03-26,33598,25782,156944,0.0055,227.4,32849.142857142855,31846.066666666666,23696.3
2022-03-27,38704,29449,130774,0.00483,281.4,33749.142857142855,32380.866666666665,23873.6
2022-03-28,31723,23937,133339,0.00522,306.0,33930.857142857145,32593.4,23990.11111111111
2022-03-29,36844,29563,162546,0.00537,245.3,34670.857142857145,33012.166666666664,24154.4
2022-03-30,32053,23649,163462,0.00571,280.8,34216.28571428572,33288.333333333336,24289.12222222222
2022-03-31,39105,28896,147447,0.00409,111.7,35291.57142857143,33422.63333333333,24515.37777777778
2022-04-01,42144,30733,195904,0.00469,228.2,36310.142857142855,33734.2,24788.077777777777
2022-04-02,40564,31682,137174,0.00517,146.1,37305.28571428572,33969.8,25057.81111111111
2022-04-03,47464,37125,212580,0.00481,309.7,38556.71428571428,34580.5,25409.144444444446
2022-04-04,50915,38038,215316,0.00543,120.6,41298.42857142857,35174.666666666664,25794.644444444446
2022-04-05,40856,32721,183495,0.00541,149.0,41871.57142857143,35598.833333333336,26059.233333333334
2022-04-06,47925,38848,189601,0.0056,208.2,44139.0,35993.166666666664,26404.566666666666
2022-04-07,43669,32002,212764,0.00569,211.9,44791.0,36461.86666666667,26703.28888888889
2022-04-08,46962,33939,177371,0.0055,103.2,45479.28571428572,36922.86666666667,27045.31111111111
2022-04-09,42440,33001,200920,0.00458,108.6,45747.28571428572,37131.0,27321.233333333334
2022-04-10,49768,36522,216764,0.00444,277.8,46076.42857142857,37553.23333333333,27724.588888888888
2022-04-11,45070,32885,144701,0.00563,192.4,45241.42857142857,38029.23333333333,28031.277777777777
2022-04-12,43246,31856,165710,0.00411,120.2,45582.857142857145,38367.26666666667,28332.222222222223
2022-04-13,43972,31916,224660,0.00533,249.2,45018.142857142855,38794.066666666666,28627.01111111111
2022-04-14,46250,32446,165332,0.0034,100.2,45386.857142857145,39130.46666666667,28939.933333333334
2022-04-15,44514,34678,218562,0.00457,203.9,45037.142857142855,39528.4,29263.744444444445
2022-04-16,39654,29009,205953,0.00525,186.2,44639.142857142855,39811.5,29524.655555555557
2022-04-17,43425,33955,164100,0.00353,298.5,43733.0,40073.933333333334,29813.88888888889
2022-04-18,44198,31257,158705,0.00524,219.7,43608.42857142857,40380.3,30124.133333333335
2022-04-19,46622,34253,244067,0.00531,127.5,44090.71428571428,40854.23333333333,30494.7
2022-04-20,46525,34875,177949,0.0032,285.8,44455.42857142857,41390.03333333333,30824.633333333335
2022-04-21,48204,38947,176259,0.00572,172.5,44734.57142857143,41941.36666666667,31192.233333333334
2022-04-22,39015,28877,210946,0.00374,161.8,43949.0,42067.36666666667,31424.933333333334
2022-04-23,47534,35380,251668,0.00467,172.5,45074.71428571428,42599.23333333333,31792.17777777778
2022-04-24,50247,38699,164392,0.00485,125.8,46049.28571428572,43107.0,32169.066666666666
2022-04-25,45074,36767,194189,0.00561,214.1,46174.42857142857,43489.53333333333,32505.78888888889
2022-04-26,42549,33144,160644,0.0048,141.2,45592.57142857143,43617.7,32795.25555555556
2022-04-27,43119,33031,167038,0.00527,147.1,45106.0,43997.566666666666,33049.066666666666
2022-04-28,46696,37526,164806,0.00574,293.6,44890.57142857143,44325.96666666667,33381.77777777778
2022-04-29,38774,30376,149304,0.00405,143.7,44856.142857142855,44550.0,33647.688888888886
2022-04-30,48271,34401,205748,0.00483,234.2,44961.42857142857,44855.53333333333,34018.58888888889
2022-05-01,46440,35572,150451,0.00547,266.2,44417.57142857143,44998.73333333333,34372.01111111111
2022-05-02,43201,31271,152718,0.00529,110.5,44150.0,45086.63333333333,34609.044444444444
2022-05-03,43413,33025,178141,0.00351,125.9,44273.42857142857,44951.6,34788.01111111111
2022-05-04,45850,37014,214094,0.00493,262.5,44663.57142857143,44782.76666666667,35001.933333333334
2022-05-05,47226,34964,191784,0.00537,153.3,44739.28571428572,44995.1,35262.26666666667
2022-05-06,37977,30976,136672,0.00484,230.4,44625.42857142857,44663.5,35420.47777777778
2022-05-07,42010,29449,180265,0.00569,254.6,43731.0,44608.2,35624.2
2022-05-08,38928,30245,193556,0.00346,241.7,42657.857142857145,44340.4,35818.555555555555
2022-05-09,42454,31780,213593,0.00337,201.8,42551.142857142855,44340.86666666667,36000.13333333333
2022-05-10,39754,28238,178091,0.00529,116.9,42028.42857142857,44007.066666666666,36150.15555555555
2022-05-11,38601,27372,150402,0.00327,136.3,40992.857142857145,43791.433333333334,36323.02222222222
2022-05-12,39174,29779,127140,0.00348,258.9,39842.57142857143,43655.7,36534.75555555556
2022-05-13,42638,34379,150563,0.00329,245.1,40508.42857142857,43611.23333333333,36741.71111111111
